"timeStamp","posterID","name","postID","subjectText","commentText","filename"
"08/07/18(Tue)08:58:15","No ID","Anonymous","102121592","No Subject Text Provided","<a href=""#p102121543"" class=""quotelink"">&gt;&gt;102121543</a><br>speaking as a chef he seems competent","No File Posted"
"08/07/18(Tue)09:01:06","No ID","Anonymous","102121634","No Subject Text Provided","<a href=""#p102121417"" class=""quotelink"">&gt;&gt;102121417</a><br>Dukat probably would be retarded enough to do this","No File Posted"
"08/07/18(Tue)09:01:14","No ID","Anonymous","102121639","No Subject Text Provided","<a href=""#p102121574"" class=""quotelink"">&gt;&gt;102121574</a><br>she&#039;d have it","No File Posted"
"08/07/18(Tue)09:02:46","No ID","Anonymous","102121667","No Subject Text Provided","<a href=""#p102121574"" class=""quotelink"">&gt;&gt;102121574</a><br>Post her banging on the drums","No File Posted"
"08/07/18(Tue)09:03:47","No ID","Anonymous","102121683","No Subject Text Provided","Do they allow religion in star fleet?<br><br>Also is there any pakis in star fleet?","No File Posted"
"08/07/18(Tue)09:04:22","No ID","Anonymous","102121697","No Subject Text Provided","<a href=""#p102121634"" class=""quotelink"">&gt;&gt;102121634</a>","1EEFC008 - 1533647062546.jpg"
"08/07/18(Tue)09:06:55","No ID","Anonymous","102121745","No Subject Text Provided","<a href=""#p102121683"" class=""quotelink"">&gt;&gt;102121683</a><br>Federation wouldn&#039;t stand for Islam in its current form, even its &quot;moderates&quot; if thats what your getting at. Star Trek has always advocated egalitarianism, personal liberty and rationality","No File Posted"
"08/07/18(Tue)09:10:30","No ID","Anonymous","102121824","No Subject Text Provided","<span class=""quote"">&gt;its a dax goes off to assassinate an old man episode then returns to work like its no big deal episode</span>","W4ZZp - 1533647430455.gif"
"08/07/18(Tue)09:11:49","No ID","Anonymous","102121850","No Subject Text Provided","<a href=""#p102121824"" class=""quotelink"">&gt;&gt;102121824</a><br>if your referring to the incident with the albino, tbf the guy was a total asshole, and Kang killed him","No File Posted"
"08/07/18(Tue)09:13:27","No ID","Anonymous","102121893","No Subject Text Provided","<a href=""#p102121824"" class=""quotelink"">&gt;&gt;102121824</a><br>I always skipped the episodes when it was just that whore.<br><br>She was terrible","No File Posted"
"08/07/18(Tue)09:15:06","No ID","Anonymous","102121933","No Subject Text Provided","As a lieutenant, Jae can Order Pretty to stop playing drums in their room at any time. But getting her to listen can be another matter entitely","Ensign Pretty on the Skins - 1533647706140.webm"
"08/07/18(Tue)09:16:06","No ID","Anonymous","102121952","No Subject Text Provided","<a href=""#p102121893"" class=""quotelink"">&gt;&gt;102121893</a><br><span class=""quote"">&gt;whore</span><br><span class=""quote"">&gt;noun</span><br><span class=""quote"">&gt;a woman who&#039;ll sleep with other people but won&#039;t sleep with me</span><br>Hi Julian.","No File Posted"
"08/07/18(Tue)09:16:27","No ID","Anonymous","102121957","No Subject Text Provided","<a href=""#p102121893"" class=""quotelink"">&gt;&gt;102121893</a><br>What about when she took 30 men at her bachelorette party","No File Posted"
"08/07/18(Tue)09:17:53","No ID","Anonymous","102121986","No Subject Text Provided","<a href=""#p102121957"" class=""quotelink"">&gt;&gt;102121957</a><br>Shit was so cash","No File Posted"
"08/07/18(Tue)09:18:14","No ID","Anonymous","102121995","No Subject Text Provided","<a href=""#p102121957"" class=""quotelink"">&gt;&gt;102121957</a><br>Hilarious tbqh","No File Posted"
"08/07/18(Tue)09:18:54","No ID","Anonymous","102122010","No Subject Text Provided","<a href=""#p102121952"" class=""quotelink"">&gt;&gt;102121952</a><br>Whos julian","No File Posted"
"08/07/18(Tue)09:24:17","No ID","Anonymous","102122130","No Subject Text Provided","<a href=""#p102121543"" class=""quotelink"">&gt;&gt;102121543</a><br>doesn&#039;t he like to cook beets like his dad? that is some poor nignog level taste buds.","No File Posted"
"08/07/18(Tue)09:25:34","No ID","Anonymous","102122165","No Subject Text Provided","<a href=""#p102121824"" class=""quotelink"">&gt;&gt;102121824</a><br>it was a blood oath dude, you can&#039;t back out on a blood oath.","No File Posted"
"08/07/18(Tue)09:26:27","No ID","Anonymous","102122198","No Subject Text Provided","<a href=""#p102122130"" class=""quotelink"">&gt;&gt;102122130</a><br>beets are seriously misunderstood","No File Posted"
"08/07/18(Tue)09:28:25","No ID","Anonymous","102122244","No Subject Text Provided","<a href=""#p102121957"" class=""quotelink"">&gt;&gt;102121957</a><br><span class=""quote"">&gt;she sleeps in the bedroom</span><br><span class=""quote"">&gt;he sleeps in the living room</span><br><span class=""quote"">&gt;this somehow means that they fucked</span><br>Ezrifriends are obsessed and seething.","No File Posted"
"08/07/18(Tue)09:28:58","No ID","Anonymous","102122256","No Subject Text Provided","<a href=""#p102121417"" class=""quotelink"">&gt;&gt;102121417</a><br>literally the bad guy from mass effect","No File Posted"
"08/07/18(Tue)09:30:03","No ID","Anonymous","102122289","No Subject Text Provided","<a href=""#p102121512"" class=""quotelink"">&gt;&gt;102121512</a><br>it&#039;s been established many times that he did","No File Posted"
"08/07/18(Tue)09:31:12","No ID","Anonymous","102122324","No Subject Text Provided","<a href=""#p102121893"" class=""quotelink"">&gt;&gt;102121893</a><br>I used to as well,but I&#039;m in the middle of my most recent rewatch and her character is really growing on me","No File Posted"
"08/07/18(Tue)09:32:04","No ID","Anonymous","102122342","No Subject Text Provided","<a href=""#p102122289"" class=""quotelink"">&gt;&gt;102122289</a>","1531486017457 - 1533648724856.png"
"08/07/18(Tue)09:32:18","No ID","Anonymous","102122344","No Subject Text Provided","<a href=""#p102122289"" class=""quotelink"">&gt;&gt;102122289</a><br>Point it out. <br><br>same treatment as tommy robinson","No File Posted"
"08/07/18(Tue)09:34:50","No ID","Anonymous","102122403","No Subject Text Provided","<a href=""#p102122244"" class=""quotelink"">&gt;&gt;102122244</a><br><span class=""quote"">&gt;thinking they would actually show an alien gangbang scene on network tv</span><br><br>You have to read between the lines, cadet.","tumblr_inline_mpd69r16Un1qz4rgp - 1533648890385.jpg"
"08/07/18(Tue)09:36:08","No ID","Anonymous","102122441","No Subject Text Provided","<a href=""#p102122244"" class=""quotelink"">&gt;&gt;102122244</a><br><span class=""quote"">&gt;being this innocent</span>","trialstribbleations008 - 1533648968903.jpg"
"08/07/18(Tue)09:36:14","No ID","Anonymous","102122445","No Subject Text Provided","<a href=""#p102121745"" class=""quotelink"">&gt;&gt;102121745</a><br>Sip...","lifeline_223 - 1533648974479.jpg"
"08/07/18(Tue)09:36:44","No ID","Anonymous","102122458","No Subject Text Provided","<span class=""quote"">&gt;tfw riker plays a maco in his holodeck simulations</span>","rikermaco - 1533649004943.jpg"
"08/07/18(Tue)09:38:43","No ID","Anonymous","102122502","No Subject Text Provided","<span class=""quote"">&gt;HI Schmuliz!</span><br>How do you respond","HMvRiFi - 1533649123833.jpg"
"08/07/18(Tue)09:39:54","No ID","Anonymous","102122529","No Subject Text Provided","<a href=""#p102122289"" class=""quotelink"">&gt;&gt;102122289</a><br>t. ira","No File Posted"
"08/07/18(Tue)09:42:20","No ID","Anonymous","102122610","No Subject Text Provided","<a href=""#p102121529"" class=""quotelink"">&gt;&gt;102121529</a><br>No it&#039;s in the STD universe<br>https://m.youtube.com/watch?v=3s_BG<wbr>DBasnA&amp;","No File Posted"
"08/07/18(Tue)09:42:55","No ID","Anonymous","102122624","No Subject Text Provided","my current rewatch a voyager has given me a new appreciation for Janeway too. I didn&#039;t get it before. Now I know that she&#039;s a science nerd from birth, always looking for the rational explanation, has no room in her ideology for spiritualism and is a dyed-in-the-wool skeptic. A true woman of science. See, I had to really watch it to notice this. Before I just thought you was some bitch with poor judgement.","906874-1024x1024 - 1533649375770.jpg"
"08/07/18(Tue)09:44:23","No ID","Anonymous","102122665","No Subject Text Provided","<a href=""#p102122010"" class=""quotelink"">&gt;&gt;102122010</a><br>Julian Worf","No File Posted"
"08/07/18(Tue)09:45:21","No ID","Anonymous","102122688","No Subject Text Provided","I need to cum in and on Seven of Nine","7 of 9 Wallpaper 9 - 1533649521284.jpg"
"08/07/18(Tue)09:46:40","No ID","Anonymous","102122718","No Subject Text Provided","<a href=""#p102122665"" class=""quotelink"">&gt;&gt;102122665</a><br><a href=""#p102121952"" class=""quotelink"">&gt;&gt;102121952</a><br>Just realised he meant Bashir. Silly me<br><br>Havent seen Ds9 in 3 years","No File Posted"
"08/07/18(Tue)09:48:37","No ID","Anonymous","102122777","No Subject Text Provided","<a href=""#p102122688"" class=""quotelink"">&gt;&gt;102122688</a><br>I wish they had put her in the science uniform for season 7","No File Posted"
"08/07/18(Tue)09:52:20","No ID","Anonymous","102122888","No Subject Text Provided","<a href=""#p102122777"" class=""quotelink"">&gt;&gt;102122777</a><br>The last three digits of your post is what I scream when I&#039;m fapping to her","No File Posted"
"08/07/18(Tue)09:53:56","No ID","Anonymous","102122936","No Subject Text Provided","<span class=""quote"">&gt;Q&#039;s a footfag</span><br>Why am I not surprised","images (9) - 1533650036603.jpg"
"08/07/18(Tue)09:54:01","No ID","Anonymous","102122940","No Subject Text Provided","Hey remember when they went warp 10, turned into lizards and made babies, and won an emmy for it?","1514492653947 - 1533650041780.jpg"
"08/07/18(Tue)10:00:45","No ID","Anonymous","102123125","No Subject Text Provided","<a href=""#p102121543"" class=""quotelink"">&gt;&gt;102121543</a><br>people arent used to eating real food. they always eat reprocessed shit from the replicators","No File Posted"
"08/07/18(Tue)10:01:33","No ID","Anonymous","102123146","No Subject Text Provided","<a href=""#p102122888"" class=""quotelink"">&gt;&gt;102122888</a><br>Seven hundred and seventy seven?","No File Posted"
"08/07/18(Tue)10:02:47","No ID","Anonymous","102123186","No Subject Text Provided","<a href=""#p102123146"" class=""quotelink"">&gt;&gt;102123146</a>","images (5) - 1533650567225.jpg"
"08/07/18(Tue)10:04:42","No ID","Anonymous","102123237","No Subject Text Provided","<a href=""#p102122289"" class=""quotelink"">&gt;&gt;102122289</a>","removebajoran - 1533650682727.jpg"
"08/07/18(Tue)10:05:03","No ID","Anonymous","102123248","No Subject Text Provided","<a href=""#p102122940"" class=""quotelink"">&gt;&gt;102122940</a><br><span class=""quote"">&gt;This episode won a 1996 Emmy for Outstanding Individual Achievement in Makeup for a Series</span><br><br>Fuck sake, never knew this","ju2RN - 1533650703791.gif"
"08/07/18(Tue)10:06:00","No ID","Anonymous","102123276","No Subject Text Provided","<a href=""#p102122624"" class=""quotelink"">&gt;&gt;102122624</a><br>Wasn&#039;t there a whole episode dedicated to Janeway encouraging Seven to worship a particle?","No File Posted"
"08/07/18(Tue)10:07:31","No ID","Anonymous","102123326","No Subject Text Provided","<a href=""#p102123276"" class=""quotelink"">&gt;&gt;102123276</a><br>Other way about. Janeway wanted to destroy it, Seven had an almost religious reverence for it","No File Posted"
"08/07/18(Tue)10:10:35","No ID","Anonymous","102123400","No Subject Text Provided","<a href=""#p102123276"" class=""quotelink"">&gt;&gt;102123276</a><br>No. It was the other way around. 7 was trying to get Janeway to understand that the Omega particle represents perfection, something which the Borg strive to attain","No File Posted"
"08/07/18(Tue)10:15:19","No ID","Anonymous","102123536","No Subject Text Provided","<a href=""#p102121697"" class=""quotelink"">&gt;&gt;102121697</a><br><span class=""quote"">&gt;INTEGRITY 4</span><br><span class=""quote"">&gt;CUNNING 8</span><br><span class=""quote"">&gt;STRENGTH 12</span><br><span class=""quote"">&gt;THINGS DONE WRONG 0</span>","No File Posted"
"08/07/18(Tue)10:16:23","No ID","Anonymous","102123566","No Subject Text Provided","<a href=""#p102123536"" class=""quotelink"">&gt;&gt;102123536</a><br>heh","No File Posted"
"08/07/18(Tue)10:18:00","No ID","Anonymous","102123607","No Subject Text Provided","Did anyone else like their relationship? She was the cheif engineer who was basically a doctor to the doctor. She was like his mom, admonishing him about making superfluous additions to his behavioral subroutines, fixed him when he got a boo boo and tended to his overall technological well-being. I think it was sweet.","db837b2de50b3cc0e1d58c8b2cd472b5 - 1533651480530.jpg"
"08/07/18(Tue)10:20:44","No ID","Anonymous","102123687","No Subject Text Provided","<a href=""#p102123607"" class=""quotelink"">&gt;&gt;102123607</a><br><span class=""quote"">&gt;tfw mummy shouts at you for adding some opera subroutines</span>","1359175309354 - 1533651644769.gif"
"08/07/18(Tue)10:20:48","No ID","Anonymous","102123690","No Subject Text Provided","<a href=""#p102123536"" class=""quotelink"">&gt;&gt;102123536</a><br><span class=""quote"">&gt;NUMBER OF KIRAS PARENTS FUCKED: &gt;ONE (FIGURATIVE)</span><br><span class=""quote"">&gt;ONE (LITERAL)</span>","No File Posted"
"08/07/18(Tue)10:25:57","No ID","Anonymous","102123839","No Subject Text Provided","She became so much cuter when she made colonel","Kira_Nerys,_2375 - 1533651957616.jpg"
"08/07/18(Tue)10:29:42","No ID","Anonymous","102123933","No Subject Text Provided","No Comment Text Provided","robert_picardo2 - 1533652182057.jpg"
"08/07/18(Tue)10:29:42","No ID","Anonymous","102123934","No Subject Text Provided","Someone give me a rundown on the absolute essential TNG episodes from seasons 1 and 2 before I skip straight to season 3. This shit is painful.","No File Posted"
"08/07/18(Tue)10:31:27","No ID","Anonymous","102123972","No Subject Text Provided","<a href=""#p102123934"" class=""quotelink"">&gt;&gt;102123934</a><br>Why do zoomers ask for this? Just watch the damn show or dont","No File Posted"
"08/07/18(Tue)10:32:10","No ID","Anonymous","102123990","No Subject Text Provided","<a href=""#p102122940"" class=""quotelink"">&gt;&gt;102122940</a><br>OH NO NO NO","No File Posted"
"08/07/18(Tue)10:32:44","No ID","Anonymous","102124002","No Subject Text Provided","<a href=""#p102123934"" class=""quotelink"">&gt;&gt;102123934</a>","1500178673693 - 1533652364206.jpg"
"08/07/18(Tue)10:33:38","No ID","Anonymous","102124039","No Subject Text Provided","<a href=""#p102123934"" class=""quotelink"">&gt;&gt;102123934</a><br>Measure of a Man from season 2 comes to mind. The show keeps going uphill from season 3 especially, until the last season which was mostly fucking dumb until the finale. Once you do finish every episode you&#039;ll probably be craving more and watch seasons 1 and 2 anyway","No File Posted"
"08/07/18(Tue)10:37:08","No ID","Brightseid","102124141","No Subject Text Provided","<a href=""#p102121438"" class=""quotelink"">&gt;&gt;102121438</a><br>worst timeline confirmed. <br><a href=""#p102121512"" class=""quotelink"">&gt;&gt;102121512</a><br>he did nearly everything wrong.","1531975124169 - 1533652628103.jpg"
"08/07/18(Tue)10:38:26","No ID","Anonymous","102124170","No Subject Text Provided","<a href=""#p102124141"" class=""quotelink"">&gt;&gt;102124141</a><br>Someone post of the screencap of the anon who ran the maths and proved the occupation was not lethal at all","No File Posted"
"08/07/18(Tue)10:40:24","No ID","Anonymous","102124229","No Subject Text Provided","<a href=""#p102123934"" class=""quotelink"">&gt;&gt;102123934</a><br>None. <br>Alternatively, <br>S02E03, E09, E16","No File Posted"
"08/07/18(Tue)10:40:41","No ID","Brightseid","102124239","No Subject Text Provided","<a href=""#p102124170"" class=""quotelink"">&gt;&gt;102124170</a><br><span class=""quote"">&gt;forced to withdraw from Bajor</span><br><span class=""quote"">&gt;his wife leaves him</span><br><span class=""quote"">&gt;gets his daughter killed</span><br><span class=""quote"">&gt;sells his people out to the dominion</span><br><span class=""quote"">&gt;in the ultimate beta move, he transitions into a Bajoran </span><br><span class=""quote"">&gt;teams up with the Pah Wraiths and gets his shit kicked in</span><br>more like Gul Dukan&#039;t tbqhwy anon","t0BiIua - 1533652841119.jpg"
"08/07/18(Tue)10:41:32","No ID","Anonymous","102124266","No Subject Text Provided","<a href=""#p102124141"" class=""quotelink"">&gt;&gt;102124141</a><br>Yeah, he let the Bajfags live, fucking idiot","No File Posted"
"08/07/18(Tue)10:43:14","No ID","Anonymous","102124322","No Subject Text Provided","<a href=""#p102124239"" class=""quotelink"">&gt;&gt;102124239</a><br><span class=""quote"">&gt;Gul Dukan&#039;t</span>","1371512860951 - 1533652994610.gif"
"08/07/18(Tue)10:44:15","No ID","Anonymous","102124354","No Subject Text Provided","<a href=""#p102123934"" class=""quotelink"">&gt;&gt;102123934</a><br>The bad episodes are part of the experience and can be enjoyable in their own right if you approach it with the right mindset. At least put the less recommended ones on in the background or something, in my opinion there is no Trek episode that is totally without merit. You&#039;ll appreciate the show less because you&#039;ll miss a lot of great little character moments in episodes that might have bad stories and thus get bad ratings. Don&#039;t just concentrate on the stories, enjoy the setting and the characters too and don&#039;t let other people form your opinion for you.","1533568106252 - 1533653055612.jpg"
"08/07/18(Tue)10:48:34","No ID","Anonymous","102124470","No Subject Text Provided","<a href=""#p102124354"" class=""quotelink"">&gt;&gt;102124354</a><br><a href=""#p102123972"" class=""quotelink"">&gt;&gt;102123972</a><br>Good points. I&#039;ll just skip TNG because it&#039;s garbage so far. Thanks.","No File Posted"
"08/07/18(Tue)10:49:29","No ID","Brightseid","102124490","No Subject Text Provided","<a href=""#p102124354"" class=""quotelink"">&gt;&gt;102124354</a><br>you know, there are some episodes of trek i&#039;d never watch again even if the only alternative was having a thin glass rod shoved up my urethra whilst a pair of thicc thai ladyboys go at it in front of me, but i find your logic to be unassailable. heed this anon&#039;s advice; he possesses the wisdom of surak.","1532274408318 - 1533653369173.png"
"08/07/18(Tue)10:50:14","No ID","Anonymous","102124521","No Subject Text Provided","<a href=""#p102124039"" class=""quotelink"">&gt;&gt;102124039</a><br>MOAM is a meme episode. Outrageous Okana is the correct answer.","No File Posted"
"08/07/18(Tue)10:51:11","No ID","Anonymous","102124545","No Subject Text Provided","<a href=""#p102124354"" class=""quotelink"">&gt;&gt;102124354</a><br>Fuck you nobody should ever sit through Threshold or any of Discovery.","No File Posted"
"08/07/18(Tue)10:53:55","No ID","Anonymous","102124624","No Subject Text Provided","No Comment Text Provided","1533645516444 - 1533653635223.png"
"08/07/18(Tue)10:54:04","No ID","Anonymous","102124627","No Subject Text Provided","<a href=""#p102122940"" class=""quotelink"">&gt;&gt;102122940</a><br>More entertaining than Move Along Home <br>Less ridiculous premise than Genesis","No File Posted"
"08/07/18(Tue)10:54:12","No ID","Brightseid","102124631","No Subject Text Provided","<a href=""#p102124545"" class=""quotelink"">&gt;&gt;102124545</a><br><span class=""quote"">&gt;Supervising producer Brannon Braga later commented, &quot;I wrote the episode, or at least the teleplay [....] And... it had some good intentions behind it. It had a good premise, breaking the warp ten barrier. I don&#039;t know where this whole &#039;de-evolving into a lizard&#039; thing came from [....] I think I was trying to make a statement about evolution not necessarily being evolving toward higher organisms, that evolution may also be a de-evolution. You know, we kind of take it for granted that evolution means bigger brains, more technology, you know, more refined civilization. When in fact, for all we know, we&#039;re evolving back toward a more primordial state. Ultimately, who can predict?&quot; (VOY Season 2 DVD easter egg) </span><br><span class=""quote"">&gt;In a 2011 interview, Braga stated, &quot;I was trying something [....] It was my homage, I guess, to David Cronenberg&#039;s The Fly.&quot; </span><br>threshold is an unrecognised masterpiece.","No File Posted"
"08/07/18(Tue)10:57:31","No ID","Anonymous","102124743","No Subject Text Provided","<a href=""#p102124545"" class=""quotelink"">&gt;&gt;102124545</a><br><span class=""quote"">&gt;Threshold</span><br>Threshold is hilarious in its awfulness and one of the most discussed episodes of Trek. It&#039;s an absolute must watch. Can&#039;t argue when it comes to STD though, I still have a hard time of including it in &quot;all of Trek&quot;.","No File Posted"
"08/07/18(Tue)11:00:06","No ID","Anonymous","102124806","No Subject Text Provided","<a href=""#p102124631"" class=""quotelink"">&gt;&gt;102124631</a><br>If you&#039;re going to make a point about Evolution you should probably have some sort of basic idea of how evolution works to begin with.","No File Posted"
"08/07/18(Tue)11:02:22","No ID","Anonymous","102124872","No Subject Text Provided","<a href=""#p102124631"" class=""quotelink"">&gt;&gt;102124631</a><br>It does take some serious artistry to go so very wrong.","No File Posted"
"08/07/18(Tue)11:04:47","No ID","Anonymous","102124941","No Subject Text Provided","<a href=""#p102124743"" class=""quotelink"">&gt;&gt;102124743</a><br>I’ve never understood why people hate this episode. Is it just the Warp 10 thing?","No File Posted"
"08/07/18(Tue)11:10:38","No ID","Anonymous","102125091","No Subject Text Provided","<a href=""#p102124941"" class=""quotelink"">&gt;&gt;102124941</a><br>When you start discussing how fast you might make a vehicle go, theoretically and then discover maybe the impossible is possible after all you don&#039;t expect the logical conclusion to be turning into a lizard person, forcing the captain to turn into a lizard with you, having babies and then handwaving it away by the end credits.<br><br>Any hack writer can get an episode wrong but threshold is so much more wrong than what was theoretically possible.<br><br>as for STD i honestly was on the fence for a while. At episode 4 maybe I was convinced it wouldn&#039;t suck, excluding the pilot which is just a hallmark of star trek shows. I also liked the good Mudd episode and didn&#039;t even dislike the finale. That&#039;s like 1/4th to 1/3rd of the season that wasn&#039;t completely awful.","No File Posted"
"08/07/18(Tue)11:12:35","No ID","Anonymous","102125142","No Subject Text Provided","<a href=""#p102125091"" class=""quotelink"">&gt;&gt;102125091</a><br><span class=""quote"">&gt;Any hack writer can get an episode wrong but threshold is so much more wrong than what was theoretically possible.</span><br>The transwarp of shitty writing? How meta.","No File Posted"
"08/07/18(Tue)11:14:25","No ID","Anonymous","102125200","No Subject Text Provided","<a href=""#p102124743"" class=""quotelink"">&gt;&gt;102124743</a><br><span class=""quote"">&gt;Threshold is hilarious in its awfulness and one of the most discussed episodes of Trek. It&#039;s an absolute must watch.</span><br>Truth. It&#039;s the most nonsensical, tasteless, and bizarre episode of Star Trek ever produced (pre-STD, anyway). The closing scene on the planet, when Tuvok and Chakotay find Paris and Janeway, is the funniest Star Trek moment ever.","No File Posted"
"08/07/18(Tue)11:26:04","No ID","Anonymous","102125507","No Subject Text Provided","<span class=""quote"">&gt;there are people who don&#039;t like Time&#039;s Arrow</span>","1316597340767 - 1533655564971.jpg"
"08/07/18(Tue)11:26:56","No ID","Anonymous","102125533","No Subject Text Provided","<span class=""quote"">&gt;You still love me, don&#039;t you anon?</span>","1533645276665 - 1533655616984.jpg"
"08/07/18(Tue)11:28:14","No ID","Anonymous","102125580","No Subject Text Provided","<a href=""#p102125533"" class=""quotelink"">&gt;&gt;102125533</a><br>That&#039;s a lot of semen.","No File Posted"
"08/07/18(Tue)11:28:20","No ID","Anonymous","102125589","No Subject Text Provided","<a href=""#p102125533"" class=""quotelink"">&gt;&gt;102125533</a><br>Always","Jeri_Ryan_268 - 1533655700536.jpg"
"08/07/18(Tue)11:30:52","No ID","Anonymous","102125674","No Subject Text Provided","<a href=""#p102123934"" class=""quotelink"">&gt;&gt;102123934</a><br>You need to watch Datalore, Measure of a Man, and Q Who. There are a few other decent ones as well, like Time Squared.","No File Posted"
"08/07/18(Tue)11:32:12","No ID","Anonymous","102125717","No Subject Text Provided","<a href=""#p102125507"" class=""quotelink"">&gt;&gt;102125507</a><br><span class=""quote"">&gt;Hem aha erhee oho ahruff hehee harrumph</span>","Samuel_Clemens - 1533655932143.jpg"
"08/07/18(Tue)11:32:58","No ID","Anonymous","102125750","No Subject Text Provided","<a href=""#p102125717"" class=""quotelink"">&gt;&gt;102125717</a><br>He should have joined the crew for Season 7.","No File Posted"
"08/07/18(Tue)11:34:05","No ID","Anonymous","102125799","No Subject Text Provided","<a href=""#p102125589"" class=""quotelink"">&gt;&gt;102125589</a><br>Jeri Ryan always struck me as a person with a spectacular body who was spectacular in bed, but then the rest of the time her passionate interests would be like really high-maintenance bullshit","No File Posted"
"08/07/18(Tue)11:35:11","No ID","Anonymous","102125850","No Subject Text Provided","<a href=""#p102125717"" class=""quotelink"">&gt;&gt;102125717</a><br>Thanks for reminding me.<br>https://www.youtube.com/watch?v=RNT<wbr>RLPx7IuQ","No File Posted"
"08/07/18(Tue)11:35:36","No ID","Anonymous","102125862","No Subject Text Provided","<a href=""#p102125799"" class=""quotelink"">&gt;&gt;102125799</a><br>Digits confirm messy decoupage projects taking up too much space in the garage. 10/10, would endure.","No File Posted"
"08/07/18(Tue)11:37:02","No ID","Anonymous","102125907","No Subject Text Provided","<a href=""#p102121512"" class=""quotelink"">&gt;&gt;102121512</a><br>Based","No File Posted"
"08/07/18(Tue)11:40:38","No ID","Anonymous","102126054","No Subject Text Provided","<a href=""#p102121144"" class=""quotelink"">&gt;&gt;102121144</a><br>I just started watching TNG for the first time ever on Netflix. Shit is comfy.","No File Posted"
"08/07/18(Tue)11:40:49","No ID","Anonymous","102126064","No Subject Text Provided","<a href=""#p102124631"" class=""quotelink"">&gt;&gt;102124631</a><br>(fixed webm)","1511562597710 - 1533656449119.webm"
"08/07/18(Tue)11:44:14","No ID","Anonymous","102126182","No Subject Text Provided","<a href=""#p102121529"" class=""quotelink"">&gt;&gt;102121529</a><br><span class=""quote"">&gt;leading to the cancellation of STD</span><br>To be honest CBS can&#039;t waste money on 2 Star Trek shows. <br>STD will end after the second season because they&#039;ve achieved what they wanted: the character assassination of an iconic character in the franchise. The next one to get &quot;deconstructed&quot; will be Picard.","ds9-inthepalemoonlight42a - 1533656654954.jpg"
"08/07/18(Tue)11:46:44","No ID","Anonymous","102126262","No Subject Text Provided","<a href=""#p102126064"" class=""quotelink"">&gt;&gt;102126064</a><br>Why is he jerking off?","No File Posted"
"08/07/18(Tue)11:46:55","No ID","Anonymous","102126264","No Subject Text Provided","<a href=""#p102126182"" class=""quotelink"">&gt;&gt;102126182</a><br>If the movies couldn&#039;t destroy Picard, a new show won&#039;t be able to either.","1533578136795 - 1533656815549.png"
